,date,market1,market2,lag
1302,2014-04-30,US,GB,0
13364,2014-05-02,US,GB,-500
13365,2014-05-02,GB,US,500
13366,2014-05-02,NL,GB,0
13368,2014-05-02,NL,US,3375
13367,2014-05-02,GB,NL,0
13369,2014-05-02,US,NL,-3375
13370,2014-05-06,US,GB,0
13371,2014-05-06,GB,US,0
13372,2014-05-06,NL,GB,0
13373,2014-05-06,GB,NL,0
13374,2014-05-06,NL,US,500
13375,2014-05-06,US,NL,-500
13379,2014-05-07,GB,NL,0
13381,2014-05-07,US,NL,-125
13380,2014-05-07,NL,US,125
13378,2014-05-07,NL,GB,0
13377,2014-05-07,GB,US,0
13376,2014-05-07,US,GB,0
13382,2014-05-08,US,GB,-2000
13383,2014-05-08,GB,US,2000
13387,2014-05-08,US,NL,-500
13386,2014-05-08,NL,US,500
13385,2014-05-08,GB,NL,0
13384,2014-05-08,NL,GB,0
13390,2014-05-09,NL,GB,0
13388,2014-05-09,US,GB,-1000
13392,2014-05-09,NL,US,1000
13393,2014-05-09,US,NL,-1000
13389,2014-05-09,GB,US,1000
13391,2014-05-09,GB,NL,0
13399,2014-05-12,US,NL,-3000
13396,2014-05-12,NL,GB,2000
13397,2014-05-12,GB,NL,-2000
13395,2014-05-12,GB,US,1500
13394,2014-05-12,US,GB,-1500
13398,2014-05-12,NL,US,3000
13400,2014-05-13,US,GB,-1000
13401,2014-05-13,GB,US,1000
13404,2014-05-13,NL,US,1000
13403,2014-05-13,GB,NL,0
13402,2014-05-13,NL,GB,0
13405,2014-05-13,US,NL,-1000
1312,2014-05-14,NL,US,0
1308,2014-05-14,US,GB,1
1309,2014-05-14,GB,US,-1
1310,2014-05-14,NL,GB,4000
1311,2014-05-14,GB,NL,-4000
1313,2014-05-14,US,NL,0
13406,2014-05-15,US,GB,-500
13411,2014-05-15,US,NL,-1750
13410,2014-05-15,NL,US,1750
13409,2014-05-15,GB,NL,0
13408,2014-05-15,NL,GB,0
13407,2014-05-15,GB,US,500
13416,2014-05-16,NL,US,125
13414,2014-05-16,NL,GB,180
13413,2014-05-16,GB,US,0
13412,2014-05-16,US,GB,0
13417,2014-05-16,US,NL,-125
13415,2014-05-16,GB,NL,-180
13423,2014-05-19,US,NL,-500
13422,2014-05-19,NL,US,500
13421,2014-05-19,GB,NL,0
13420,2014-05-19,NL,GB,0
13419,2014-05-19,GB,US,-1000
13418,2014-05-19,US,GB,1000
13428,2014-05-20,NL,US,1500
13427,2014-05-20,GB,NL,-625
13426,2014-05-20,NL,GB,625
13425,2014-05-20,GB,US,2750
13424,2014-05-20,US,GB,-2750
13429,2014-05-20,US,NL,-1500
13431,2014-05-21,GB,US,12000
13430,2014-05-21,US,GB,-12000
13432,2014-05-21,NL,GB,1000
13433,2014-05-21,GB,NL,-1000
13434,2014-05-21,NL,US,500
13435,2014-05-21,US,NL,-500
13436,2014-05-22,US,GB,0
13437,2014-05-22,GB,US,0
13438,2014-05-22,NL,GB,0
13439,2014-05-22,GB,NL,0
13441,2014-05-22,US,NL,-5500
13440,2014-05-22,NL,US,5500
13444,2014-05-23,NL,GB,0
13445,2014-05-23,GB,NL,0
13446,2014-05-23,NL,US,0
13447,2014-05-23,US,NL,0
13442,2014-05-23,US,GB,-1000
13443,2014-05-23,GB,US,1000
13450,2014-05-27,NL,GB,12000
13453,2014-05-27,US,NL,0
13452,2014-05-27,NL,US,0
13451,2014-05-27,GB,NL,-12000
13449,2014-05-27,GB,US,2000
13448,2014-05-27,US,GB,-2000
1316,2014-05-28,NL,GB,0
1317,2014-05-28,GB,NL,0
1318,2014-05-28,NL,US,0
1315,2014-05-28,GB,US,0
1314,2014-05-28,US,GB,0
1319,2014-05-28,US,NL,0
13454,2014-05-29,US,GB,0
13455,2014-05-29,GB,US,0
13456,2014-05-29,NL,GB,0
13457,2014-05-29,GB,NL,0
13458,2014-05-29,NL,US,2000
13459,2014-05-29,US,NL,-2000
13461,2014-05-30,GB,US,7000
13460,2014-05-30,US,GB,-7000
13462,2014-05-30,NL,GB,500
13463,2014-05-30,GB,NL,-500
13464,2014-05-30,NL,US,4000
13465,2014-05-30,US,NL,-4000
13468,2014-06-02,NL,GB,500
13467,2014-06-02,GB,US,2500
13471,2014-06-02,US,NL,-19000
13469,2014-06-02,GB,NL,-500
13470,2014-06-02,NL,US,19000
13466,2014-06-02,US,GB,-2500
13472,2014-06-03,US,GB,1000
13474,2014-06-03,NL,GB,7500
13473,2014-06-03,GB,US,-1000
13475,2014-06-03,GB,NL,-7500
13476,2014-06-03,NL,US,1000
13477,2014-06-03,US,NL,-1000
13478,2014-06-04,US,GB,11750
13479,2014-06-04,GB,US,-11750
13480,2014-06-04,NL,GB,0
13481,2014-06-04,GB,NL,0
13482,2014-06-04,NL,US,-1500
13483,2014-06-04,US,NL,1500
13485,2014-06-05,GB,US,6500
13489,2014-06-05,US,NL,-9000
13488,2014-06-05,NL,US,9000
13487,2014-06-05,GB,NL,0
13486,2014-06-05,NL,GB,0
13484,2014-06-05,US,GB,-6500
13492,2014-06-06,NL,GB,0
13490,2014-06-06,US,GB,-3750
13494,2014-06-06,NL,US,63
13493,2014-06-06,GB,NL,0
13491,2014-06-06,GB,US,3750
13495,2014-06-06,US,NL,-63
13501,2014-06-09,US,NL,-4000
13500,2014-06-09,NL,US,4000
13499,2014-06-09,GB,NL,-21000
13497,2014-06-09,GB,US,4500
13496,2014-06-09,US,GB,-4500
13498,2014-06-09,NL,GB,21000
13502,2014-06-10,US,GB,-16500
13507,2014-06-10,US,NL,-11000
13506,2014-06-10,NL,US,11000
13503,2014-06-10,GB,US,16500
13504,2014-06-10,NL,GB,-500
13505,2014-06-10,GB,NL,500
1321,2014-06-11,GB,US,20000
1323,2014-06-11,GB,NL,0
1324,2014-06-11,NL,US,10000
1325,2014-06-11,US,NL,-10000
1320,2014-06-11,US,GB,-20000
1322,2014-06-11,NL,GB,0
13513,2014-06-12,US,NL,250
13508,2014-06-12,US,GB,3000
13509,2014-06-12,GB,US,-3000
13510,2014-06-12,NL,GB,0
13511,2014-06-12,GB,NL,0
13512,2014-06-12,NL,US,-250
13514,2014-06-13,US,GB,-10250
13518,2014-06-13,NL,US,3500
13519,2014-06-13,US,NL,-3500
13517,2014-06-13,GB,NL,-1000
13516,2014-06-13,NL,GB,1000
13515,2014-06-13,GB,US,10250
13525,2014-06-16,US,NL,-1500
13524,2014-06-16,NL,US,1500
13522,2014-06-16,NL,GB,0
13521,2014-06-16,GB,US,0
13520,2014-06-16,US,GB,0
13523,2014-06-16,GB,NL,0
13527,2014-06-17,GB,US,6685
13528,2014-06-17,NL,GB,-250
13529,2014-06-17,GB,NL,250
13530,2014-06-17,NL,US,5500
13531,2014-06-17,US,NL,-5500
13526,2014-06-17,US,GB,-6685
13537,2014-06-18,US,NL,-250
13532,2014-06-18,US,GB,1000
13534,2014-06-18,NL,GB,0
13535,2014-06-18,GB,NL,0
13536,2014-06-18,NL,US,250
13533,2014-06-18,GB,US,-1000
13542,2014-06-19,NL,US,7250
13538,2014-06-19,US,GB,-125
13539,2014-06-19,GB,US,125
13540,2014-06-19,NL,GB,0
13541,2014-06-19,GB,NL,0
13543,2014-06-19,US,NL,-7250
13549,2014-06-20,US,NL,-18000
13548,2014-06-20,NL,US,18000
13547,2014-06-20,GB,NL,0
13546,2014-06-20,NL,GB,0
13545,2014-06-20,GB,US,4000
13544,2014-06-20,US,GB,-4000
13551,2014-06-23,GB,US,500
13554,2014-06-23,NL,US,441
13550,2014-06-23,US,GB,-500
13555,2014-06-23,US,NL,-441
13552,2014-06-23,NL,GB,0
13553,2014-06-23,GB,NL,0
13556,2014-06-24,US,GB,-1000
13557,2014-06-24,GB,US,1000
13558,2014-06-24,NL,GB,0
13559,2014-06-24,GB,NL,0
13561,2014-06-24,US,NL,-125
13560,2014-06-24,NL,US,125
1326,2014-06-25,US,GB,1
1327,2014-06-25,GB,US,-1
1328,2014-06-25,NL,GB,2000
1329,2014-06-25,GB,NL,-2000
1330,2014-06-25,NL,US,6000
1331,2014-06-25,US,NL,-6000
13562,2014-06-26,US,GB,1840
13563,2014-06-26,GB,US,-1840
13564,2014-06-26,NL,GB,5000
13565,2014-06-26,GB,NL,-5000
13566,2014-06-26,NL,US,250
13567,2014-06-26,US,NL,-250
13573,2014-06-27,US,NL,0
13572,2014-06-27,NL,US,0
13570,2014-06-27,NL,GB,0
13571,2014-06-27,GB,NL,0
13568,2014-06-27,US,GB,0
13569,2014-06-27,GB,US,0
13574,2014-06-30,US,GB,-2000
13575,2014-06-30,GB,US,2000
13576,2014-06-30,NL,GB,0
13577,2014-06-30,GB,NL,0
13578,2014-06-30,NL,US,1000
13579,2014-06-30,US,NL,-1000
13583,2014-07-01,GB,NL,-11000
13584,2014-07-01,NL,US,750
13585,2014-07-01,US,NL,-750
13581,2014-07-01,GB,US,-1000
13580,2014-07-01,US,GB,1000
13582,2014-07-01,NL,GB,11000
13588,2014-07-02,NL,GB,0
13587,2014-07-02,GB,US,-1000
13586,2014-07-02,US,GB,1000
13590,2014-07-02,NL,US,0
13589,2014-07-02,GB,NL,0
13591,2014-07-02,US,NL,0
13592,2014-07-03,US,GB,-1000
13593,2014-07-03,GB,US,1000
13594,2014-07-03,NL,GB,0
13595,2014-07-03,GB,NL,0
13596,2014-07-03,NL,US,4000
13597,2014-07-03,US,NL,-4000
13603,2014-07-07,US,NL,-3500
13602,2014-07-07,NL,US,3500
13601,2014-07-07,GB,NL,-500
13599,2014-07-07,GB,US,2000
13598,2014-07-07,US,GB,-2000
13600,2014-07-07,NL,GB,500
13604,2014-07-08,US,GB,-250
13605,2014-07-08,GB,US,250
13606,2014-07-08,NL,GB,0
13607,2014-07-08,GB,NL,0
13608,2014-07-08,NL,US,250
13609,2014-07-08,US,NL,-250
1334,2014-07-09,NL,GB,0
1335,2014-07-09,GB,NL,0
1336,2014-07-09,NL,US,0
1332,2014-07-09,US,GB,0
1337,2014-07-09,US,NL,0
1333,2014-07-09,GB,US,0
13613,2014-07-10,GB,NL,0
13610,2014-07-10,US,GB,0
13611,2014-07-10,GB,US,0
13612,2014-07-10,NL,GB,0
13615,2014-07-10,US,NL,-1000
13614,2014-07-10,NL,US,1000
13619,2014-07-11,GB,NL,0
13620,2014-07-11,NL,US,1000
13621,2014-07-11,US,NL,-1000
13617,2014-07-11,GB,US,-1250
13616,2014-07-11,US,GB,1250
13618,2014-07-11,NL,GB,0
13623,2014-07-14,GB,US,0
13624,2014-07-14,NL,GB,0
13625,2014-07-14,GB,NL,0
13626,2014-07-14,NL,US,-250
13627,2014-07-14,US,NL,250
13622,2014-07-14,US,GB,0
13630,2014-07-15,NL,GB,0
13628,2014-07-15,US,GB,0
13629,2014-07-15,GB,US,0
13631,2014-07-15,GB,NL,0
13632,2014-07-15,NL,US,125
13633,2014-07-15,US,NL,-125
13639,2014-07-16,US,NL,-1000
13638,2014-07-16,NL,US,1000
13637,2014-07-16,GB,NL,-6000
13636,2014-07-16,NL,GB,6000
13635,2014-07-16,GB,US,250
13634,2014-07-16,US,GB,-250
13643,2014-07-17,GB,NL,0
13641,2014-07-17,GB,US,250
13642,2014-07-17,NL,GB,0
13640,2014-07-17,US,GB,-250
13644,2014-07-17,NL,US,125
13645,2014-07-17,US,NL,-125
13647,2014-07-18,GB,US,500
13646,2014-07-18,US,GB,-500
13648,2014-07-18,NL,GB,0
13651,2014-07-18,US,NL,-1625
13650,2014-07-18,NL,US,1625
13649,2014-07-18,GB,NL,0
13656,2014-07-21,NL,US,10000
13657,2014-07-21,US,NL,-10000
13653,2014-07-21,GB,US,7000
13654,2014-07-21,NL,GB,750
13655,2014-07-21,GB,NL,-750
13652,2014-07-21,US,GB,-7000
13658,2014-07-22,US,GB,-313
13660,2014-07-22,NL,GB,3000
13661,2014-07-22,GB,NL,-3000
13662,2014-07-22,NL,US,5000
13663,2014-07-22,US,NL,-5000
13659,2014-07-22,GB,US,313
1343,2014-07-23,US,NL,-2000
1342,2014-07-23,NL,US,2000
1340,2014-07-23,NL,GB,0
1338,2014-07-23,US,GB,0
1341,2014-07-23,GB,NL,0
1339,2014-07-23,GB,US,0
13664,2014-07-24,US,GB,0
13665,2014-07-24,GB,US,0
13666,2014-07-24,NL,GB,468
13667,2014-07-24,GB,NL,-468
13668,2014-07-24,NL,US,500
13669,2014-07-24,US,NL,-500
13673,2014-07-25,GB,NL,-625
13670,2014-07-25,US,GB,-2000
13674,2014-07-25,NL,US,3000
13675,2014-07-25,US,NL,-3000
13672,2014-07-25,NL,GB,625
13671,2014-07-25,GB,US,2000
13676,2014-07-28,US,GB,-2000
13677,2014-07-28,GB,US,2000
13678,2014-07-28,NL,GB,0
13680,2014-07-28,NL,US,1750
13681,2014-07-28,US,NL,-1750
13679,2014-07-28,GB,NL,0
13687,2014-07-29,US,NL,-500
13686,2014-07-29,NL,US,500
13685,2014-07-29,GB,NL,-500
13684,2014-07-29,NL,GB,500
13683,2014-07-29,GB,US,-250
13682,2014-07-29,US,GB,250
13693,2014-07-30,US,NL,-2000
13692,2014-07-30,NL,US,2000
13691,2014-07-30,GB,NL,0
13690,2014-07-30,NL,GB,0
13689,2014-07-30,GB,US,0
13688,2014-07-30,US,GB,0
13699,2014-07-31,US,NL,-313
13694,2014-07-31,US,GB,-500
13698,2014-07-31,NL,US,313
13696,2014-07-31,NL,GB,0
13697,2014-07-31,GB,NL,0
13695,2014-07-31,GB,US,500
13705,2014-08-01,US,NL,0
13700,2014-08-01,US,GB,0
13704,2014-08-01,NL,US,0
13703,2014-08-01,GB,NL,0
13702,2014-08-01,NL,GB,0
13701,2014-08-01,GB,US,0
13711,2014-08-04,US,NL,-2000
13710,2014-08-04,NL,US,2000
13709,2014-08-04,GB,NL,0
13708,2014-08-04,NL,GB,0
13707,2014-08-04,GB,US,4000
13706,2014-08-04,US,GB,-4000
13712,2014-08-05,US,GB,-250
13714,2014-08-05,NL,GB,3000
13713,2014-08-05,GB,US,250
13716,2014-08-05,NL,US,0
13717,2014-08-05,US,NL,0
13715,2014-08-05,GB,NL,-3000
1344,2014-08-06,US,GB,0
1345,2014-08-06,GB,US,0
1346,2014-08-06,NL,GB,0
1347,2014-08-06,GB,NL,0
1348,2014-08-06,NL,US,0
1349,2014-08-06,US,NL,0
13723,2014-08-07,US,NL,0
13722,2014-08-07,NL,US,0
13720,2014-08-07,NL,GB,0
13718,2014-08-07,US,GB,0
13719,2014-08-07,GB,US,0
13721,2014-08-07,GB,NL,0
13724,2014-08-08,US,GB,500
13725,2014-08-08,GB,US,-500
13726,2014-08-08,NL,GB,0
13727,2014-08-08,GB,NL,0
13729,2014-08-08,US,NL,0
13728,2014-08-08,NL,US,0
13731,2014-08-11,GB,US,0
13735,2014-08-11,US,NL,-2375
13734,2014-08-11,NL,US,2375
13733,2014-08-11,GB,NL,0
13732,2014-08-11,NL,GB,0
13730,2014-08-11,US,GB,0
13741,2014-08-12,US,NL,-1000
13740,2014-08-12,NL,US,1000
13739,2014-08-12,GB,NL,0
13737,2014-08-12,GB,US,0
13736,2014-08-12,US,GB,0
13738,2014-08-12,NL,GB,0
13744,2014-08-13,NL,GB,0
13746,2014-08-13,NL,US,0
13742,2014-08-13,US,GB,0
13743,2014-08-13,GB,US,0
13747,2014-08-13,US,NL,0
13745,2014-08-13,GB,NL,0
13748,2014-08-14,US,GB,-1500
13749,2014-08-14,GB,US,1500
13750,2014-08-14,NL,GB,0
13751,2014-08-14,GB,NL,0
13752,2014-08-14,NL,US,125
13753,2014-08-14,US,NL,-125
13754,2014-08-15,US,GB,0
13755,2014-08-15,GB,US,0
13756,2014-08-15,NL,GB,0
13757,2014-08-15,GB,NL,0
13759,2014-08-15,US,NL,-125
13758,2014-08-15,NL,US,125
13761,2014-08-18,GB,US,-4000
13762,2014-08-18,NL,GB,0
13763,2014-08-18,GB,NL,0
13764,2014-08-18,NL,US,500
13765,2014-08-18,US,NL,-500
13760,2014-08-18,US,GB,4000
13766,2014-08-19,US,GB,0
13767,2014-08-19,GB,US,0
13768,2014-08-19,NL,GB,0
13769,2014-08-19,GB,NL,0
13770,2014-08-19,NL,US,63
13771,2014-08-19,US,NL,-63
1351,2014-08-20,GB,US,0
1350,2014-08-20,US,GB,0
1355,2014-08-20,US,NL,-10000
1354,2014-08-20,NL,US,10000
1353,2014-08-20,GB,NL,0
1352,2014-08-20,NL,GB,0
13776,2014-08-21,NL,US,4500
13772,2014-08-21,US,GB,-1000
13773,2014-08-21,GB,US,1000
13774,2014-08-21,NL,GB,0
13775,2014-08-21,GB,NL,0
13777,2014-08-21,US,NL,-4500
13783,2014-08-22,US,NL,-500
13782,2014-08-22,NL,US,500
13781,2014-08-22,GB,NL,0
13779,2014-08-22,GB,US,-1000
13778,2014-08-22,US,GB,1000
13780,2014-08-22,NL,GB,0
13784,2014-08-26,US,GB,0
13785,2014-08-26,GB,US,0
13786,2014-08-26,NL,GB,0
13787,2014-08-26,GB,NL,0
13788,2014-08-26,NL,US,1500
13789,2014-08-26,US,NL,-1500
13793,2014-08-27,GB,NL,0
13794,2014-08-27,NL,US,0
13795,2014-08-27,US,NL,0
13790,2014-08-27,US,GB,2000
13791,2014-08-27,GB,US,-2000
13792,2014-08-27,NL,GB,0
13796,2014-08-28,US,GB,6000
13797,2014-08-28,GB,US,-6000
13798,2014-08-28,NL,GB,0
13800,2014-08-28,NL,US,250
13801,2014-08-28,US,NL,-250
13799,2014-08-28,GB,NL,0
13802,2014-08-29,US,GB,-187
13803,2014-08-29,GB,US,187
13804,2014-08-29,NL,GB,0
13805,2014-08-29,GB,NL,0
13806,2014-08-29,NL,US,4000
13807,2014-08-29,US,NL,-4000
13808,2014-09-02,US,GB,625
13809,2014-09-02,GB,US,-625
13810,2014-09-02,NL,GB,250
13811,2014-09-02,GB,NL,-250
13812,2014-09-02,NL,US,5000
13813,2014-09-02,US,NL,-5000
1356,2014-09-03,US,GB,0
1357,2014-09-03,GB,US,0
1358,2014-09-03,NL,GB,0
1359,2014-09-03,GB,NL,0
1360,2014-09-03,NL,US,0
1361,2014-09-03,US,NL,0
13814,2014-09-04,US,GB,-2500
13815,2014-09-04,GB,US,2500
13817,2014-09-04,GB,NL,0
13819,2014-09-04,US,NL,0
13816,2014-09-04,NL,GB,0
13818,2014-09-04,NL,US,0
13820,2014-09-05,US,GB,-2000
13821,2014-09-05,GB,US,2000
13822,2014-09-05,NL,GB,0
13823,2014-09-05,GB,NL,0
13824,2014-09-05,NL,US,125
13825,2014-09-05,US,NL,-125
13831,2014-09-08,US,NL,0
13830,2014-09-08,NL,US,0
13829,2014-09-08,GB,NL,0
13827,2014-09-08,GB,US,-500
13826,2014-09-08,US,GB,500
13828,2014-09-08,NL,GB,0
13832,2014-09-09,US,GB,3500
13833,2014-09-09,GB,US,-3500
13834,2014-09-09,NL,GB,0
13835,2014-09-09,GB,NL,0
13836,2014-09-09,NL,US,0
13837,2014-09-09,US,NL,0
13842,2014-09-10,NL,US,0
13841,2014-09-10,GB,NL,0
13843,2014-09-10,US,NL,0
13839,2014-09-10,GB,US,2000
13838,2014-09-10,US,GB,-2000
13840,2014-09-10,NL,GB,0
13849,2014-09-11,US,NL,-1500
13848,2014-09-11,NL,US,1500
13847,2014-09-11,GB,NL,0
13845,2014-09-11,GB,US,1500
13844,2014-09-11,US,GB,-1500
13846,2014-09-11,NL,GB,0
13850,2014-09-12,US,GB,0
13851,2014-09-12,GB,US,0
13852,2014-09-12,NL,GB,0
13853,2014-09-12,GB,NL,0
13854,2014-09-12,NL,US,5000
13855,2014-09-12,US,NL,-5000
13859,2014-09-15,GB,NL,0
13861,2014-09-15,US,NL,-7000
13860,2014-09-15,NL,US,7000
13856,2014-09-15,US,GB,5000
13857,2014-09-15,GB,US,-5000
13858,2014-09-15,NL,GB,0
13862,2014-09-16,US,GB,1375
13863,2014-09-16,GB,US,-1375
13864,2014-09-16,NL,GB,0
13865,2014-09-16,GB,NL,0
13866,2014-09-16,NL,US,500
13867,2014-09-16,US,NL,-500
1364,2014-09-17,NL,GB,0
1366,2014-09-17,NL,US,0
1365,2014-09-17,GB,NL,0
1367,2014-09-17,US,NL,0
1362,2014-09-17,US,GB,-2000
1363,2014-09-17,GB,US,2000
13873,2014-09-18,US,NL,-16000
13870,2014-09-18,NL,GB,1000
13869,2014-09-18,GB,US,-2000
13868,2014-09-18,US,GB,2000
13872,2014-09-18,NL,US,16000
13871,2014-09-18,GB,NL,-1000
13874,2014-09-19,US,GB,-9500
13875,2014-09-19,GB,US,9500
13878,2014-09-19,NL,US,2500
13876,2014-09-19,NL,GB,0
13877,2014-09-19,GB,NL,0
13879,2014-09-19,US,NL,-2500
13880,2014-09-22,US,GB,500
13881,2014-09-22,GB,US,-500
13882,2014-09-22,NL,GB,2000
13883,2014-09-22,GB,NL,-2000
13884,2014-09-22,NL,US,125
13885,2014-09-22,US,NL,-125
13891,2014-09-23,US,NL,-500
13890,2014-09-23,NL,US,500
13889,2014-09-23,GB,NL,0
13887,2014-09-23,GB,US,3000
13886,2014-09-23,US,GB,-3000
13888,2014-09-23,NL,GB,0
13893,2014-09-24,GB,US,500
13894,2014-09-24,NL,GB,0
13895,2014-09-24,GB,NL,0
13896,2014-09-24,NL,US,4000
13897,2014-09-24,US,NL,-4000
13892,2014-09-24,US,GB,-500
13903,2014-09-25,US,NL,-1569
13900,2014-09-25,NL,GB,0
13899,2014-09-25,GB,US,500
13898,2014-09-25,US,GB,-500
13902,2014-09-25,NL,US,1569
13901,2014-09-25,GB,NL,0
13905,2014-09-26,GB,US,1000
13904,2014-09-26,US,GB,-1000
13909,2014-09-26,US,NL,-250
13908,2014-09-26,NL,US,250
13907,2014-09-26,GB,NL,0
13906,2014-09-26,NL,GB,0
13912,2014-09-29,NL,GB,0
13911,2014-09-29,GB,US,0
13910,2014-09-29,US,GB,0
13915,2014-09-29,US,NL,-125
13914,2014-09-29,NL,US,125
13913,2014-09-29,GB,NL,0
13919,2014-09-30,GB,NL,0
13920,2014-09-30,NL,US,1000
13921,2014-09-30,US,NL,-1000
13917,2014-09-30,GB,US,1000
13916,2014-09-30,US,GB,-1000
13918,2014-09-30,NL,GB,0
1370,2014-10-01,NL,GB,0
1368,2014-10-01,US,GB,0
1373,2014-10-01,US,NL,0
1372,2014-10-01,NL,US,0
1371,2014-10-01,GB,NL,0
1369,2014-10-01,GB,US,0
13925,2014-10-02,GB,NL,0
13926,2014-10-02,NL,US,1500
13924,2014-10-02,NL,GB,0
13923,2014-10-02,GB,US,2000
13927,2014-10-02,US,NL,-1500
13922,2014-10-02,US,GB,-2000
13931,2014-10-03,GB,NL,0
13930,2014-10-03,NL,GB,0
13928,2014-10-03,US,GB,-1000
13929,2014-10-03,GB,US,1000
13932,2014-10-03,NL,US,0
13933,2014-10-03,US,NL,0
13937,2014-10-06,GB,NL,0
13936,2014-10-06,NL,GB,0
13935,2014-10-06,GB,US,0
13934,2014-10-06,US,GB,0
13939,2014-10-06,US,NL,-1000
13938,2014-10-06,NL,US,1000
13941,2014-10-07,GB,US,2500
13944,2014-10-07,NL,US,1000
13943,2014-10-07,GB,NL,0
13942,2014-10-07,NL,GB,0
13945,2014-10-07,US,NL,-1000
13940,2014-10-07,US,GB,-2500
13947,2014-10-08,GB,US,125
13949,2014-10-08,GB,NL,0
13946,2014-10-08,US,GB,-125
13951,2014-10-08,US,NL,-125
13948,2014-10-08,NL,GB,0
13950,2014-10-08,NL,US,125
13955,2014-10-09,GB,NL,0
13954,2014-10-09,NL,GB,0
13953,2014-10-09,GB,US,0
13952,2014-10-09,US,GB,0
13956,2014-10-09,NL,US,63
13957,2014-10-09,US,NL,-63
13963,2014-10-10,US,NL,-1500
13962,2014-10-10,NL,US,1500
13961,2014-10-10,GB,NL,-1
13960,2014-10-10,NL,GB,1
13958,2014-10-10,US,GB,-1500
13959,2014-10-10,GB,US,1500
13965,2014-10-13,GB,US,2000
13969,2014-10-13,US,NL,-1500
13968,2014-10-13,NL,US,1500
13967,2014-10-13,GB,NL,-125
13966,2014-10-13,NL,GB,125
13964,2014-10-13,US,GB,-2000
13973,2014-10-14,GB,NL,0
13972,2014-10-14,NL,GB,0
13971,2014-10-14,GB,US,0
13970,2014-10-14,US,GB,0
13975,2014-10-14,US,NL,0
13974,2014-10-14,NL,US,0
1374,2014-10-15,US,GB,0
1375,2014-10-15,GB,US,0
1376,2014-10-15,NL,GB,0
1379,2014-10-15,US,NL,-2000
1377,2014-10-15,GB,NL,0
1378,2014-10-15,NL,US,2000
13976,2014-10-16,US,GB,0
13977,2014-10-16,GB,US,0
13978,2014-10-16,NL,GB,0
13979,2014-10-16,GB,NL,0
13980,2014-10-16,NL,US,0
13981,2014-10-16,US,NL,0
13982,2014-10-17,US,GB,0
13983,2014-10-17,GB,US,0
13984,2014-10-17,NL,GB,0
13985,2014-10-17,GB,NL,0
13986,2014-10-17,NL,US,0
13987,2014-10-17,US,NL,0
13988,2014-10-20,US,GB,0
13990,2014-10-20,NL,GB,0
13992,2014-10-20,NL,US,125
13993,2014-10-20,US,NL,-125
13991,2014-10-20,GB,NL,0
13989,2014-10-20,GB,US,0
13994,2014-10-21,US,GB,-1000
13995,2014-10-21,GB,US,1000
13996,2014-10-21,NL,GB,0
13997,2014-10-21,GB,NL,0
13998,2014-10-21,NL,US,250
13999,2014-10-21,US,NL,-250
14005,2014-10-22,US,NL,-500
14004,2014-10-22,NL,US,500
14001,2014-10-22,GB,US,500
14002,2014-10-22,NL,GB,0
14000,2014-10-22,US,GB,-500
14003,2014-10-22,GB,NL,0
14006,2014-10-23,US,GB,-250
14007,2014-10-23,GB,US,250
14008,2014-10-23,NL,GB,0
14010,2014-10-23,NL,US,79
14011,2014-10-23,US,NL,-79
14009,2014-10-23,GB,NL,0
14012,2014-10-24,US,GB,0
14013,2014-10-24,GB,US,0
14014,2014-10-24,NL,GB,0
14015,2014-10-24,GB,NL,0
14016,2014-10-24,NL,US,500
14017,2014-10-24,US,NL,-500
14018,2014-10-27,US,GB,0
14019,2014-10-27,GB,US,0
14020,2014-10-27,NL,GB,0
14021,2014-10-27,GB,NL,0
14022,2014-10-27,NL,US,78
14023,2014-10-27,US,NL,-78
14026,2014-10-28,NL,GB,0
14028,2014-10-28,NL,US,4500
14024,2014-10-28,US,GB,11500
14027,2014-10-28,GB,NL,0
14025,2014-10-28,GB,US,-11500
14029,2014-10-28,US,NL,-4500
1380,2014-10-29,US,GB,0
1384,2014-10-29,NL,US,0
1383,2014-10-29,GB,NL,0
1382,2014-10-29,NL,GB,0
1381,2014-10-29,GB,US,0
1385,2014-10-29,US,NL,0
14030,2014-10-30,US,GB,-1250
14031,2014-10-30,GB,US,1250
14035,2014-10-30,US,NL,0
14034,2014-10-30,NL,US,0
14033,2014-10-30,GB,NL,0
14032,2014-10-30,NL,GB,0
14038,2014-10-31,NL,GB,500
14037,2014-10-31,GB,US,0
14041,2014-10-31,US,NL,-2275
14036,2014-10-31,US,GB,0
14039,2014-10-31,GB,NL,-500
14040,2014-10-31,NL,US,2275
14045,2014-11-03,GB,NL,0
14047,2014-11-03,US,NL,-5000
14046,2014-11-03,NL,US,5000
14044,2014-11-03,NL,GB,0
14042,2014-11-03,US,GB,-5000
14043,2014-11-03,GB,US,5000
14049,2014-11-04,GB,US,3000
14050,2014-11-04,NL,GB,0
14051,2014-11-04,GB,NL,0
14052,2014-11-04,NL,US,1000
14053,2014-11-04,US,NL,-1000
14048,2014-11-04,US,GB,-3000
14054,2014-11-05,US,GB,-1500
14056,2014-11-05,NL,GB,0
14057,2014-11-05,GB,NL,0
14058,2014-11-05,NL,US,1000
14059,2014-11-05,US,NL,-1000
14055,2014-11-05,GB,US,1500
14060,2014-11-06,US,GB,-171
14061,2014-11-06,GB,US,171
