,date,market1,market2,lag
1942,2016-06-01,NL,US,-3375
1943,2016-06-01,US,NL,3375
1938,2016-06-01,US,GB,0
1947,2016-06-02,GB,NL,6500
1944,2016-06-02,US,GB,500
1945,2016-06-02,GB,US,-500
1948,2016-06-02,NL,US,10840
1949,2016-06-02,US,NL,-10840
1946,2016-06-02,NL,GB,-6500
1950,2016-06-03,US,GB,0
1951,2016-06-03,GB,US,0
1952,2016-06-03,NL,GB,-11000
1953,2016-06-03,GB,NL,11000
1954,2016-06-03,NL,US,17000
1955,2016-06-03,US,NL,-17000
1960,2016-06-06,NL,US,16000
1961,2016-06-06,US,NL,-16000
1956,2016-06-06,US,GB,11000
1959,2016-06-06,GB,NL,-10437
1958,2016-06-06,NL,GB,10437
1957,2016-06-06,GB,US,-11000
1963,2016-06-07,GB,US,-2000
1967,2016-06-07,US,NL,-9000
1962,2016-06-07,US,GB,2000
1965,2016-06-07,GB,NL,-7000
1964,2016-06-07,NL,GB,7000
1966,2016-06-07,NL,US,9000
1968,2016-06-08,US,GB,5500
1969,2016-06-08,GB,US,-5500
1971,2016-06-08,GB,NL,-1000
1972,2016-06-08,NL,US,31188
1973,2016-06-08,US,NL,-31188
1970,2016-06-08,NL,GB,1000
1979,2016-06-09,US,NL,8000
1974,2016-06-09,US,GB,-9000
1975,2016-06-09,GB,US,9000
1976,2016-06-09,NL,GB,9500
1977,2016-06-09,GB,NL,-9500
1978,2016-06-09,NL,US,-8000
1983,2016-06-10,GB,NL,-7000
1980,2016-06-10,US,GB,500
1981,2016-06-10,GB,US,-500
1984,2016-06-10,NL,US,17000
1985,2016-06-10,US,NL,-17000
1982,2016-06-10,NL,GB,7000
1986,2016-06-14,US,GB,0
1987,2016-06-14,GB,US,0
1988,2016-06-14,NL,GB,1000
1989,2016-06-14,GB,NL,-1000
1990,2016-06-14,NL,US,21500
1991,2016-06-14,US,NL,-21500
1992,2016-06-15,US,GB,0
1994,2016-06-15,NL,GB,5125
1995,2016-06-15,GB,NL,-5125
1996,2016-06-15,NL,US,8000
1997,2016-06-15,US,NL,-8000
1993,2016-06-15,GB,US,0
1998,2016-06-16,US,GB,4000
1999,2016-06-16,GB,US,-4000
2000,2016-06-16,NL,GB,-2500
2001,2016-06-16,GB,NL,2500
2002,2016-06-16,NL,US,-14000
2003,2016-06-16,US,NL,14000
2004,2016-06-17,US,GB,0
2009,2016-06-17,US,NL,-27500
2006,2016-06-17,NL,GB,-16000
2007,2016-06-17,GB,NL,16000
2005,2016-06-17,GB,US,0
2008,2016-06-17,NL,US,27500
2010,2016-06-20,US,GB,0
2011,2016-06-20,GB,US,0
2012,2016-06-20,NL,GB,3250
2013,2016-06-20,GB,NL,-3250
2014,2016-06-20,NL,US,5000
2015,2016-06-20,US,NL,-5000
2016,2016-06-21,US,GB,0
2017,2016-06-21,GB,US,0
2018,2016-06-21,NL,GB,6000
2019,2016-06-21,GB,NL,-6000
2021,2016-06-21,US,NL,9000
2020,2016-06-21,NL,US,-9000
2022,2016-06-22,US,GB,5000
2023,2016-06-22,GB,US,-5000
2024,2016-06-22,NL,GB,344
2025,2016-06-22,GB,NL,-344
2026,2016-06-22,NL,US,-9000
2027,2016-06-22,US,NL,9000
2028,2016-06-23,US,GB,12875
2029,2016-06-23,GB,US,-12875
2030,2016-06-23,NL,GB,2250
2032,2016-06-23,NL,US,-8000
2033,2016-06-23,US,NL,8000
2031,2016-06-23,GB,NL,-2250
2034,2016-06-24,US,GB,500
2035,2016-06-24,GB,US,-500
2036,2016-06-24,NL,GB,0
2037,2016-06-24,GB,NL,0
2038,2016-06-24,NL,US,-24500
2039,2016-06-24,US,NL,24500
2045,2016-06-27,US,NL,6250
2044,2016-06-27,NL,US,-6250
2041,2016-06-27,GB,US,0
2042,2016-06-27,NL,GB,1500
2040,2016-06-27,US,GB,0
2043,2016-06-27,GB,NL,-1500
2047,2016-06-28,GB,US,23500
2048,2016-06-28,NL,GB,-3000
2049,2016-06-28,GB,NL,3000
2050,2016-06-28,NL,US,15000
2051,2016-06-28,US,NL,-15000
2046,2016-06-28,US,GB,-23500
2052,2016-06-29,US,GB,11500
2053,2016-06-29,GB,US,-11500
2055,2016-06-29,GB,NL,17000
2056,2016-06-29,NL,US,3437
2057,2016-06-29,US,NL,-3437
2054,2016-06-29,NL,GB,-17000
2058,2016-06-30,US,GB,8000
2059,2016-06-30,GB,US,-8000
2060,2016-06-30,NL,GB,-78125
2063,2016-06-30,US,NL,12000
2062,2016-06-30,NL,US,-12000
2061,2016-06-30,GB,NL,78125
2064,2016-07-01,US,GB,12000
2069,2016-07-01,US,NL,-15000
2068,2016-07-01,NL,US,15000
2067,2016-07-01,GB,NL,0
2066,2016-07-01,NL,GB,0
2065,2016-07-01,GB,US,-12000
2075,2016-07-05,US,NL,-1750
2074,2016-07-05,NL,US,1750
2070,2016-07-05,US,GB,-2000
2071,2016-07-05,GB,US,2000
2072,2016-07-05,NL,GB,-8000
2073,2016-07-05,GB,NL,8000
2076,2016-07-06,US,GB,0
2077,2016-07-06,GB,US,0
2078,2016-07-06,NL,GB,3000
2080,2016-07-06,NL,US,74500
2081,2016-07-06,US,NL,-74500
2079,2016-07-06,GB,NL,-3000
2087,2016-07-07,US,NL,2625
2085,2016-07-07,GB,NL,-3000
2086,2016-07-07,NL,US,-2625
2083,2016-07-07,GB,US,-10000
2082,2016-07-07,US,GB,10000
2084,2016-07-07,NL,GB,3000
2088,2016-07-11,US,GB,0
2089,2016-07-11,GB,US,0
2091,2016-07-11,GB,NL,-2000
2092,2016-07-11,NL,US,-9000
2093,2016-07-11,US,NL,9000
2090,2016-07-11,NL,GB,2000
2094,2016-07-12,US,GB,0
2095,2016-07-12,GB,US,0
2096,2016-07-12,NL,GB,1000
2097,2016-07-12,GB,NL,-1000
2098,2016-07-12,NL,US,-4500
2099,2016-07-12,US,NL,4500
2103,2016-07-13,GB,NL,6250
2100,2016-07-13,US,GB,0
2101,2016-07-13,GB,US,0
2102,2016-07-13,NL,GB,-6250
2104,2016-07-13,NL,US,-500
2105,2016-07-13,US,NL,500
2107,2016-07-15,GB,US,-16000
2108,2016-07-15,NL,GB,1500
2109,2016-07-15,GB,NL,-1500
2110,2016-07-15,NL,US,-10000
2106,2016-07-15,US,GB,16000
2111,2016-07-15,US,NL,10000
2113,2016-07-18,GB,US,-1032
2117,2016-07-18,US,NL,-4500
2114,2016-07-18,NL,GB,12750
2115,2016-07-18,GB,NL,-12750
2116,2016-07-18,NL,US,4500
2112,2016-07-18,US,GB,1032
2121,2016-07-19,GB,NL,-10000
2120,2016-07-19,NL,GB,10000
2123,2016-07-19,US,NL,25250
2119,2016-07-19,GB,US,-7500
2118,2016-07-19,US,GB,7500
2122,2016-07-19,NL,US,-25250
2124,2016-07-20,US,GB,0
2125,2016-07-20,GB,US,0
2126,2016-07-20,NL,GB,1000
2127,2016-07-20,GB,NL,-1000
2128,2016-07-20,NL,US,-500
2129,2016-07-20,US,NL,500
2130,2016-07-21,US,GB,-218
2131,2016-07-21,GB,US,218
2132,2016-07-21,NL,GB,1000
2133,2016-07-21,GB,NL,-1000
2134,2016-07-21,NL,US,6500
2135,2016-07-21,US,NL,-6500
2136,2016-07-25,US,GB,0
2141,2016-07-25,US,NL,1000
2139,2016-07-25,GB,NL,0
2137,2016-07-25,GB,US,0
2140,2016-07-25,NL,US,-1000
2138,2016-07-25,NL,GB,0
2142,2016-07-26,US,GB,0
2143,2016-07-26,GB,US,0
2144,2016-07-26,NL,GB,32
2145,2016-07-26,GB,NL,-32
2146,2016-07-26,NL,US,-2000
2147,2016-07-26,US,NL,2000
2150,2016-07-27,NL,GB,-4500
2148,2016-07-27,US,GB,-43029
2149,2016-07-27,GB,US,43029
2151,2016-07-27,GB,NL,4500
2152,2016-07-27,NL,US,-6500
2153,2016-07-27,US,NL,6500
2154,2016-07-28,US,GB,0
2155,2016-07-28,GB,US,0
2156,2016-07-28,NL,GB,3000
2157,2016-07-28,GB,NL,-3000
2158,2016-07-28,NL,US,12500
2159,2016-07-28,US,NL,-12500
2160,2016-07-29,US,GB,7000
2161,2016-07-29,GB,US,-7000
2162,2016-07-29,NL,GB,-10000
2164,2016-07-29,NL,US,-10000
2165,2016-07-29,US,NL,10000
2163,2016-07-29,GB,NL,10000
2166,2016-08-01,US,GB,0
2167,2016-08-01,GB,US,0
2168,2016-08-01,NL,GB,-9000
2169,2016-08-01,GB,NL,9000
2170,2016-08-01,NL,US,-9000
2171,2016-08-01,US,NL,9000
2177,2016-08-02,US,NL,17000
2176,2016-08-02,NL,US,-17000
2175,2016-08-02,GB,NL,-18000
2173,2016-08-02,GB,US,0
2172,2016-08-02,US,GB,0
2174,2016-08-02,NL,GB,18000
2179,2016-08-03,GB,US,0
2180,2016-08-03,NL,GB,1250
2181,2016-08-03,GB,NL,-1250
2182,2016-08-03,NL,US,-11000
2183,2016-08-03,US,NL,11000
2178,2016-08-03,US,GB,0
2184,2016-08-04,US,GB,1000
2185,2016-08-04,GB,US,-1000
2186,2016-08-04,NL,GB,28500
2187,2016-08-04,GB,NL,-28500
2189,2016-08-04,US,NL,64202
2188,2016-08-04,NL,US,-64202
2192,2016-08-05,NL,GB,-1250
2190,2016-08-05,US,GB,1187
2194,2016-08-05,NL,US,14000
2195,2016-08-05,US,NL,-14000
2191,2016-08-05,GB,US,-1187
2193,2016-08-05,GB,NL,1250
2201,2016-08-08,US,NL,10483
2196,2016-08-08,US,GB,-2299
2197,2016-08-08,GB,US,2299
2198,2016-08-08,NL,GB,3875
2199,2016-08-08,GB,NL,-3875
2200,2016-08-08,NL,US,-10483
2202,2016-08-09,US,GB,-4000
2203,2016-08-09,GB,US,4000
2204,2016-08-09,NL,GB,-23500
2205,2016-08-09,GB,NL,23500
2206,2016-08-09,NL,US,0
2207,2016-08-09,US,NL,0
2212,2016-08-10,NL,US,0
2208,2016-08-10,US,GB,0
2209,2016-08-10,GB,US,0
2210,2016-08-10,NL,GB,7750
2213,2016-08-10,US,NL,0
2211,2016-08-10,GB,NL,-7750
2214,2016-08-15,US,GB,23000
2215,2016-08-15,GB,US,-23000
2216,2016-08-15,NL,GB,46000
2218,2016-08-15,NL,US,-250
2219,2016-08-15,US,NL,250
2217,2016-08-15,GB,NL,-46000
2220,2016-08-16,US,GB,1000
2221,2016-08-16,GB,US,-1000
2222,2016-08-16,NL,GB,-17000
2223,2016-08-16,GB,NL,17000
2224,2016-08-16,NL,US,-3500
2225,2016-08-16,US,NL,3500
2231,2016-08-17,US,NL,14000
2230,2016-08-17,NL,US,-14000
2228,2016-08-17,NL,GB,0
2227,2016-08-17,GB,US,-1437
2226,2016-08-17,US,GB,1437
2229,2016-08-17,GB,NL,0
2233,2016-08-18,GB,US,-12000
2234,2016-08-18,NL,GB,-299174
2235,2016-08-18,GB,NL,299174
2236,2016-08-18,NL,US,7500
2237,2016-08-18,US,NL,-7500
2232,2016-08-18,US,GB,12000
2238,2016-08-19,US,GB,-94
2239,2016-08-19,GB,US,94
2240,2016-08-19,NL,GB,30125
2242,2016-08-19,NL,US,-16000
2243,2016-08-19,US,NL,16000
2241,2016-08-19,GB,NL,-30125
2245,2016-08-22,GB,US,0
2246,2016-08-22,NL,GB,-8625
2247,2016-08-22,GB,NL,8625
2248,2016-08-22,NL,US,4000
2249,2016-08-22,US,NL,-4000
2244,2016-08-22,US,GB,0
2255,2016-08-23,US,NL,0
2250,2016-08-23,US,GB,0
2251,2016-08-23,GB,US,0
2252,2016-08-23,NL,GB,-47000
2253,2016-08-23,GB,NL,47000
2254,2016-08-23,NL,US,0
2256,2016-08-25,US,GB,500
2257,2016-08-25,GB,US,-500
2258,2016-08-25,NL,GB,0
2259,2016-08-25,GB,NL,0
2260,2016-08-25,NL,US,0
2261,2016-08-25,US,NL,0
2262,2016-08-26,US,GB,0
2263,2016-08-26,GB,US,0
2266,2016-08-26,NL,US,-250
2267,2016-08-26,US,NL,250
2265,2016-08-26,GB,NL,20000
2264,2016-08-26,NL,GB,-20000
2269,2016-08-31,GB,US,0
2273,2016-08-31,US,NL,500
2268,2016-08-31,US,GB,0
2271,2016-08-31,GB,NL,12000
2270,2016-08-31,NL,GB,-12000
2272,2016-08-31,NL,US,-500
2274,2016-09-01,US,GB,0
2275,2016-09-01,GB,US,0
2276,2016-09-01,NL,GB,-6000
2277,2016-09-01,GB,NL,6000
2278,2016-09-01,NL,US,-40000
2279,2016-09-01,US,NL,40000
2285,2016-09-02,US,NL,41000
2284,2016-09-02,NL,US,-41000
2282,2016-09-02,NL,GB,2000
2281,2016-09-02,GB,US,0
2283,2016-09-02,GB,NL,-2000
2280,2016-09-02,US,GB,0
2286,2016-09-06,US,GB,0
2287,2016-09-06,GB,US,0
2288,2016-09-06,NL,GB,-5000
2289,2016-09-06,GB,NL,5000
2291,2016-09-06,US,NL,-17000
2290,2016-09-06,NL,US,17000
2294,2016-09-07,NL,GB,125
2295,2016-09-07,GB,NL,-125
2292,2016-09-07,US,GB,-1000
2296,2016-09-07,NL,US,-6750
2297,2016-09-07,US,NL,6750
2293,2016-09-07,GB,US,1000
2298,2016-09-08,US,GB,0
2299,2016-09-08,GB,US,0
2300,2016-09-08,NL,GB,1500
2301,2016-09-08,GB,NL,-1500
2302,2016-09-08,NL,US,0
2303,2016-09-08,US,NL,0
2304,2016-09-09,US,GB,0
2306,2016-09-09,NL,GB,-11500
2307,2016-09-09,GB,NL,11500
2308,2016-09-09,NL,US,-2000
2309,2016-09-09,US,NL,2000
2305,2016-09-09,GB,US,0
2315,2016-09-12,US,NL,48750
2310,2016-09-12,US,GB,0
2311,2016-09-12,GB,US,0
2312,2016-09-12,NL,GB,-9500
2313,2016-09-12,GB,NL,9500
2314,2016-09-12,NL,US,-48750
2319,2016-09-13,GB,NL,15000
2316,2016-09-13,US,GB,0
2317,2016-09-13,GB,US,0
2320,2016-09-13,NL,US,-13500
2321,2016-09-13,US,NL,13500
2318,2016-09-13,NL,GB,-15000
2322,2016-09-14,US,GB,0
2323,2016-09-14,GB,US,0
2324,2016-09-14,NL,GB,1000
2325,2016-09-14,GB,NL,-1000
2326,2016-09-14,NL,US,-9000
2327,2016-09-14,US,NL,9000
2328,2016-09-15,US,GB,0
2330,2016-09-15,NL,GB,11685
2331,2016-09-15,GB,NL,-11685
2332,2016-09-15,NL,US,-125
2333,2016-09-15,US,NL,125
2329,2016-09-15,GB,US,0
2334,2016-09-16,US,GB,0
2335,2016-09-16,GB,US,0
2336,2016-09-16,NL,GB,11500
2337,2016-09-16,GB,NL,-11500
2338,2016-09-16,NL,US,2250
2339,2016-09-16,US,NL,-2250
2340,2016-09-19,US,GB,-750
2345,2016-09-19,US,NL,-375
2342,2016-09-19,NL,GB,4500
2343,2016-09-19,GB,NL,-4500
2341,2016-09-19,GB,US,750
2344,2016-09-19,NL,US,375
2346,2016-09-20,US,GB,4500
2347,2016-09-20,GB,US,-4500
2348,2016-09-20,NL,GB,5500
2349,2016-09-20,GB,NL,-5500
2350,2016-09-20,NL,US,-13750
2351,2016-09-20,US,NL,13750
2352,2016-09-21,US,GB,0
2353,2016-09-21,GB,US,0
2354,2016-09-21,NL,GB,0
2355,2016-09-21,GB,NL,0
2357,2016-09-21,US,NL,20000
2356,2016-09-21,NL,US,-20000
2358,2016-09-22,US,GB,7000
2359,2016-09-22,GB,US,-7000
2360,2016-09-22,NL,GB,-263740
2361,2016-09-22,GB,NL,263740
2362,2016-09-22,NL,US,-18000
2363,2016-09-22,US,NL,18000
2364,2016-09-23,US,GB,0
2365,2016-09-23,GB,US,0
2366,2016-09-23,NL,GB,0
2368,2016-09-23,NL,US,-90750
2369,2016-09-23,US,NL,90750
2367,2016-09-23,GB,NL,0
2370,2016-09-26,US,GB,-11000
2371,2016-09-26,GB,US,11000
2372,2016-09-26,NL,GB,-4000
2373,2016-09-26,GB,NL,4000
2374,2016-09-26,NL,US,-117868
2375,2016-09-26,US,NL,117868
2381,2016-09-27,US,NL,-6000
2380,2016-09-27,NL,US,6000
2376,2016-09-27,US,GB,0
2378,2016-09-27,NL,GB,22000
2377,2016-09-27,GB,US,0
2379,2016-09-27,GB,NL,-22000
2383,2016-09-28,GB,US,0
2384,2016-09-28,NL,GB,-14000
2385,2016-09-28,GB,NL,14000
2386,2016-09-28,NL,US,0
2387,2016-09-28,US,NL,0
2382,2016-09-28,US,GB,0
2388,2016-09-29,US,GB,0
2390,2016-09-29,NL,GB,35500
2391,2016-09-29,GB,NL,-35500
2392,2016-09-29,NL,US,-3000
2393,2016-09-29,US,NL,3000
2389,2016-09-29,GB,US,0
2394,2016-09-30,US,GB,0
2395,2016-09-30,GB,US,0
2396,2016-09-30,NL,GB,16000
2399,2016-09-30,US,NL,0
2398,2016-09-30,NL,US,0
2397,2016-09-30,GB,NL,-16000
2400,2016-10-03,US,GB,0
2405,2016-10-03,US,NL,0
2404,2016-10-03,NL,US,0
2403,2016-10-03,GB,NL,-25000
2402,2016-10-03,NL,GB,25000
2401,2016-10-03,GB,US,0
2411,2016-10-04,US,NL,15500
2410,2016-10-04,NL,US,-15500
2406,2016-10-04,US,GB,0
2407,2016-10-04,GB,US,0
2408,2016-10-04,NL,GB,17
2409,2016-10-04,GB,NL,-17
2412,2016-10-06,US,GB,0
2413,2016-10-06,GB,US,0
2414,2016-10-06,NL,GB,-7625
2416,2016-10-06,NL,US,4000
2417,2016-10-06,US,NL,-4000
2415,2016-10-06,GB,NL,7625
2423,2016-10-07,US,NL,250
2422,2016-10-07,NL,US,-250
2419,2016-10-07,GB,US,0
2420,2016-10-07,NL,GB,7250
2418,2016-10-07,US,GB,0
2421,2016-10-07,GB,NL,-7250
2424,2016-10-10,US,GB,0
2425,2016-10-10,GB,US,0
2427,2016-10-10,GB,NL,-500
2428,2016-10-10,NL,US,-44000
2429,2016-10-10,US,NL,44000
2426,2016-10-10,NL,GB,500
2430,2016-10-11,US,GB,-1000
2431,2016-10-11,GB,US,1000
2433,2016-10-11,GB,NL,-1500
2434,2016-10-11,NL,US,17000
2435,2016-10-11,US,NL,-17000
2432,2016-10-11,NL,GB,1500
2440,2016-10-12,NL,US,5000
2439,2016-10-12,GB,NL,-18000
2438,2016-10-12,NL,GB,18000
2437,2016-10-12,GB,US,0
2436,2016-10-12,US,GB,0
2441,2016-10-12,US,NL,-5000
2443,2016-10-14,GB,US,-3000
2444,2016-10-14,NL,GB,31000
2445,2016-10-14,GB,NL,-31000
2446,2016-10-14,NL,US,1000
2447,2016-10-14,US,NL,-1000
2442,2016-10-14,US,GB,3000
2452,2016-10-17,NL,US,7000
2453,2016-10-17,US,NL,-7000
2451,2016-10-17,GB,NL,9250
2450,2016-10-17,NL,GB,-9250
2449,2016-10-17,GB,US,0
2448,2016-10-17,US,GB,0
2456,2016-10-18,NL,GB,16500
2458,2016-10-18,NL,US,-5375
2455,2016-10-18,GB,US,-11000
2454,2016-10-18,US,GB,11000
2457,2016-10-18,GB,NL,-16500
2459,2016-10-18,US,NL,5375
2460,2016-10-19,US,GB,-9000
2461,2016-10-19,GB,US,9000
2462,2016-10-19,NL,GB,-22500
2463,2016-10-19,GB,NL,22500
2464,2016-10-19,NL,US,20500
2465,2016-10-19,US,NL,-20500
2466,2016-10-20,US,GB,0
2471,2016-10-20,US,NL,3000
2468,2016-10-20,NL,GB,37750
2469,2016-10-20,GB,NL,-37750
2467,2016-10-20,GB,US,0
2470,2016-10-20,NL,US,-3000
2472,2016-10-24,US,GB,0
2473,2016-10-24,GB,US,0
2474,2016-10-24,NL,GB,17000
2475,2016-10-24,GB,NL,-17000
2476,2016-10-24,NL,US,-29500
2477,2016-10-24,US,NL,29500
2478,2016-10-25,US,GB,0
2479,2016-10-25,GB,US,0
2480,2016-10-25,NL,GB,0
2481,2016-10-25,GB,NL,0
2483,2016-10-25,US,NL,-10375
2482,2016-10-25,NL,US,10375
2484,2016-10-26,US,GB,0
2485,2016-10-26,GB,US,0
2486,2016-10-26,NL,GB,0
2487,2016-10-26,GB,NL,0
2488,2016-10-26,NL,US,-12125
2489,2016-10-26,US,NL,12125
2490,2016-10-27,US,GB,0
2491,2016-10-27,GB,US,0
2492,2016-10-27,NL,GB,-10000
2494,2016-10-27,NL,US,-26125
2495,2016-10-27,US,NL,26125
2493,2016-10-27,GB,NL,10000
2496,2016-10-28,US,GB,2500
2497,2016-10-28,GB,US,-2500
2498,2016-10-28,NL,GB,14000
2499,2016-10-28,GB,NL,-14000
2500,2016-10-28,NL,US,-500
2501,2016-10-28,US,NL,500
2507,2016-11-01,US,NL,40250
2505,2016-11-01,GB,NL,-15875
2506,2016-11-01,NL,US,-40250
2503,2016-11-01,GB,US,0
2502,2016-11-01,US,GB,0
2504,2016-11-01,NL,GB,15875
2509,2016-11-02,GB,US,0
2510,2016-11-02,NL,GB,-22000
2511,2016-11-02,GB,NL,22000
2512,2016-11-02,NL,US,12000
2513,2016-11-02,US,NL,-12000
2508,2016-11-02,US,GB,0
2514,2016-11-03,US,GB,-1000
2515,2016-11-03,GB,US,1000
2516,2016-11-03,NL,GB,3000
2517,2016-11-03,GB,NL,-3000
2518,2016-11-03,NL,US,12000
2519,2016-11-03,US,NL,-12000
2522,2016-11-04,NL,GB,0
2520,2016-11-04,US,GB,0
2524,2016-11-04,NL,US,0
2525,2016-11-04,US,NL,0
2521,2016-11-04,GB,US,0
2523,2016-11-04,GB,NL,0
2531,2016-11-07,US,NL,26000
2526,2016-11-07,US,GB,-500
2527,2016-11-07,GB,US,500
2528,2016-11-07,NL,GB,0
2529,2016-11-07,GB,NL,0
2530,2016-11-07,NL,US,-26000
2532,2016-11-08,US,GB,0
2533,2016-11-08,GB,US,0
2534,2016-11-08,NL,GB,-7250
2535,2016-11-08,GB,NL,7250
2536,2016-11-08,NL,US,-22000
2537,2016-11-08,US,NL,22000
2542,2016-11-11,NL,US,18000
2538,2016-11-11,US,GB,0
2539,2016-11-11,GB,US,0
2540,2016-11-11,NL,GB,2000
2543,2016-11-11,US,NL,-18000
2541,2016-11-11,GB,NL,-2000
2544,2016-11-14,US,GB,0
2545,2016-11-14,GB,US,0
2546,2016-11-14,NL,GB,-7500
2548,2016-11-14,NL,US,-18000
2549,2016-11-14,US,NL,18000
2547,2016-11-14,GB,NL,7500
2550,2016-11-15,US,GB,0
2551,2016-11-15,GB,US,0
2552,2016-11-15,NL,GB,-7000
2553,2016-11-15,GB,NL,7000
2554,2016-11-15,NL,US,17000
2555,2016-11-15,US,NL,-17000
2561,2016-11-16,US,NL,11000
2560,2016-11-16,NL,US,-11000
2556,2016-11-16,US,GB,0
2558,2016-11-16,NL,GB,-1179
2557,2016-11-16,GB,US,0
2559,2016-11-16,GB,NL,1179
2563,2016-11-17,GB,US,750
2564,2016-11-17,NL,GB,-40000
2565,2016-11-17,GB,NL,40000
2566,2016-11-17,NL,US,3500
2567,2016-11-17,US,NL,-3500
2562,2016-11-17,US,GB,-750
2568,2016-11-18,US,GB,-500
2570,2016-11-18,NL,GB,8500
2571,2016-11-18,GB,NL,-8500
2572,2016-11-18,NL,US,4000
2573,2016-11-18,US,NL,-4000
2569,2016-11-18,GB,US,500
2575,2016-11-21,GB,US,500
2576,2016-11-21,NL,GB,0
2577,2016-11-21,GB,NL,0
2578,2016-11-21,NL,US,9000
2579,2016-11-21,US,NL,-9000
2574,2016-11-21,US,GB,-500
2583,2016-11-22,GB,NL,3000
2580,2016-11-22,US,GB,-1750
2581,2016-11-22,GB,US,1750
2584,2016-11-22,NL,US,14000
2585,2016-11-22,US,NL,-14000
2582,2016-11-22,NL,GB,-3000
2586,2016-11-23,US,GB,0
2587,2016-11-23,GB,US,0
2588,2016-11-23,NL,GB,-10500
2589,2016-11-23,GB,NL,10500
2590,2016-11-23,NL,US,0
2591,2016-11-23,US,NL,0
2596,2016-11-25,NL,US,15500
2597,2016-11-25,US,NL,-15500
2592,2016-11-25,US,GB,-34936
2595,2016-11-25,GB,NL,0
2594,2016-11-25,NL,GB,0
2593,2016-11-25,GB,US,34936
2599,2016-11-28,GB,US,500
2603,2016-11-28,US,NL,0
2598,2016-11-28,US,GB,-500
2601,2016-11-28,GB,NL,-12000
2600,2016-11-28,NL,GB,12000
2602,2016-11-28,NL,US,0
2604,2016-11-29,US,GB,-1000
2605,2016-11-29,GB,US,1000
2607,2016-11-29,GB,NL,-1875
2608,2016-11-29,NL,US,-6000
2609,2016-11-29,US,NL,6000
2606,2016-11-29,NL,GB,1875
2615,2016-12-01,US,NL,-2000
2610,2016-12-01,US,GB,0
2611,2016-12-01,GB,US,0
2612,2016-12-01,NL,GB,2000
2613,2016-12-01,GB,NL,-2000
2614,2016-12-01,NL,US,2000
2619,2016-12-02,GB,NL,-3500
2616,2016-12-02,US,GB,0
2620,2016-12-02,NL,US,-7000
2621,2016-12-02,US,NL,7000
2617,2016-12-02,GB,US,0
2618,2016-12-02,NL,GB,3500
2622,2016-12-05,US,GB,0
2623,2016-12-05,GB,US,0
2624,2016-12-05,NL,GB,9000
2625,2016-12-05,GB,NL,-9000
2626,2016-12-05,NL,US,7000
2627,2016-12-05,US,NL,-7000
2628,2016-12-06,US,GB,-3500
2630,2016-12-06,NL,GB,4000
2631,2016-12-06,GB,NL,-4000
2632,2016-12-06,NL,US,-33500
2633,2016-12-06,US,NL,33500
2629,2016-12-06,GB,US,3500
2634,2016-12-07,US,GB,0
2635,2016-12-07,GB,US,0
2636,2016-12-07,NL,GB,5000
2637,2016-12-07,GB,NL,-5000
2638,2016-12-07,NL,US,-10000
2639,2016-12-07,US,NL,10000
2640,2016-12-08,US,GB,0
2645,2016-12-08,US,NL,3179
2643,2016-12-08,GB,NL,-22000
2641,2016-12-08,GB,US,0
2644,2016-12-08,NL,US,-3179
2642,2016-12-08,NL,GB,22000
2646,2016-12-09,US,GB,-125
2647,2016-12-09,GB,US,125
2648,2016-12-09,NL,GB,1750
2649,2016-12-09,GB,NL,-1750
2650,2016-12-09,NL,US,-1000
2651,2016-12-09,US,NL,1000
2654,2016-12-12,NL,GB,500
2652,2016-12-12,US,GB,750
2653,2016-12-12,GB,US,-750
2655,2016-12-12,GB,NL,-500
2656,2016-12-12,NL,US,-18000
2657,2016-12-12,US,NL,18000
2658,2016-12-13,US,GB,0
2659,2016-12-13,GB,US,0
2660,2016-12-13,NL,GB,-125
2661,2016-12-13,GB,NL,125
2662,2016-12-13,NL,US,500
2663,2016-12-13,US,NL,-500
2664,2016-12-14,US,GB,0
2665,2016-12-14,GB,US,0
2666,2016-12-14,NL,GB,-5000
2668,2016-12-14,NL,US,-16000
2669,2016-12-14,US,NL,16000
2667,2016-12-14,GB,NL,5000
2670,2016-12-15,US,GB,-16000
2671,2016-12-15,GB,US,16000
2672,2016-12-15,NL,GB,250
2673,2016-12-15,GB,NL,-250
2674,2016-12-15,NL,US,-1813
2675,2016-12-15,US,NL,1813
2681,2016-12-16,US,NL,-20500
2680,2016-12-16,NL,US,20500
2678,2016-12-16,NL,GB,-35000
2677,2016-12-16,GB,US,1750
2676,2016-12-16,US,GB,-1750
2679,2016-12-16,GB,NL,35000
2683,2016-12-19,GB,US,-50500
2684,2016-12-19,NL,GB,-17000
2685,2016-12-19,GB,NL,17000
2686,2016-12-19,NL,US,-31000
2687,2016-12-19,US,NL,31000
2682,2016-12-19,US,GB,50500
2688,2016-12-20,US,GB,-5000
2689,2016-12-20,GB,US,5000
2690,2016-12-20,NL,GB,0
2692,2016-12-20,NL,US,-7000
2693,2016-12-20,US,NL,7000
2691,2016-12-20,GB,NL,0
2698,2016-12-22,NL,US,-132689
2695,2016-12-22,GB,US,-18000
2696,2016-12-22,NL,GB,-15000
2697,2016-12-22,GB,NL,15000
2699,2016-12-22,US,NL,132689
2694,2016-12-22,US,GB,18000
2700,2016-12-29,US,GB,-63
2701,2016-12-29,GB,US,63
